ID Pipedrive,Full Name,Hotel,Atribute,Region,City,Country,ISO
20438,"InterContinental London - the O2 an IHG Hotel,  Londyn, Wielka Brytania",InterContinental London - the O2 an IHG Hotel,,,Londyn,Wielka Brytania,GB
20442,"Hotel Cafe Royal, Londyn, Wielka Brytania",Hotel Cafe Royal,,,Londyn,Wielka Brytania,GB
20450,"Four Seasons Hotel London at Park Lane, Londyn, Wielka Brytania",Four Seasons Hotel London at Park Lane,,,Londyn,Wielka Brytania,GB
20454,"Covent Garden Hotel, Londyn, Wielka Brytania",Covent Garden Hotel,,,Londyn,Wielka Brytania,GB
20456,"Conrad London St. James, Londyn, Wielka Brytania",Conrad London St. James,,,Londyn,Wielka Brytania,GB
20457,"COMO The Halkin, Londyn, Wielka Brytania",COMO The Halkin,,,Londyn,Wielka Brytania,GB
20462,"Bulgari Hotel London, Londyn, Wielka Brytania",Bulgari Hotel London,,,Londyn,Wielka Brytania,GB
20463,"Brown's Hotel, Londyn, Wielka Brytania",Brown's Hotel,,,Londyn,Wielka Brytania,GB
20466,"Andaz London Liverpool Street, Londyn, Wielka Brytania",Andaz London Liverpool Street,,,Londyn,Wielka Brytania,GB
20490,"The Soho Hotel, Londyn, Wielka Brytania",The Soho Hotel,,,Londyn,Wielka Brytania,GB
20492,"The Savoy Hotel, Londyn, Wielka Brytania",The Savoy Hotel,,,Londyn,Wielka Brytania,GB
20494,"The Ritz London, Londyn, Wielka Brytania",The Ritz London,,,Londyn,Wielka Brytania,GB
20496,"The May Fair, A Radisson Collection Hotel, Mayfair London, Londyn, Wielka Brytania",The May Fair,"A Radisson Collection Hotel, Mayfair London",,Londyn,Wielka Brytania,GB
20497,"The London EDITION, Londyn, Wielka Brytania",The London EDITION,,,Londyn,Wielka Brytania,GB
20500,"The Dorchester, Londyn, Wielka Brytania",The Dorchester,,,Londyn,Wielka Brytania,GB
20501,"The Cadogan, A Belmond Hotel, London, Londyn, Wielka Brytania",The Cadogan,"A Belmond Hotel, London",,Londyn,Wielka Brytania,GB
20503,"The Berkeley, Londyn, Wielka Brytania",The Berkeley,,,Londyn,Wielka Brytania,GB
20504,"The Athenaeum Hotel & Residences, Londyn, Wielka Brytania",The Athenaeum Hotel & Residences,,,Londyn,Wielka Brytania,GB
20508,"Shangri-La The Shard, London, Londyn, Wielka Brytania",Shangri-La The Shard,London,,Londyn,Wielka Brytania,GB
20510,"RRoyal Garden Hotel, Londyn, Wielka Brytania",RRoyal Garden Hotel,,,Londyn,Wielka Brytania,GB
20520,"Intercontinental Park Line, Londyn, Wielka Brytania",Intercontinental Park Line,,,Londyn,Wielka Brytania,GB
21405,"Mandarin Oriental Hyde Park, Londyn, Wielka Brytania",Mandarin Oriental Hyde Park,,,Londyn,Wielka Brytania,GB
21973,"Sofitel London Heathrow, Londyn, Wielka Brytania",Sofitel London Heathrow,,,Londyn,Wielka Brytania,GB
22029,"The Peninsula London, Londyn, Wielka Brytania",The Peninsula London,,,Londyn,Wielka Brytania,GB
22031,"The Londoner Hotel, Londyn, Wielka Brytania",The Londoner Hotel,,,Londyn,Wielka Brytania,GB
22037,"One Aldwych, Londyn, Wielka Brytania",One Aldwych,,,Londyn,Wielka Brytania,GB
22046,"Hotel Savoy, Londyn, Wielka Brytania",Hotel Savoy,,,Londyn,Wielka Brytania,GB
22129,"The Landmark London, Londyn, Wielka Brytania",The Landmark London,,,Londyn,Wielka Brytania,GB
20499,"The Edwardian Manchester, A Radisson Collection Hote, Manchester, Wielka Brytania",The Edwardian Manchester,A Radisson Collection Hote,,Manchester,Wielka Brytania,GB
20495,"The Old Barn Inn, Newport, Wielka Brytania",The Old Barn Inn,,,Newport,Wielka Brytania,GB
22042,"Le Manoir aux Quat'Saisons, A Belmond Hotel, Oxfordshire, Oxford, Wielka Brytania",Le Manoir aux Quat'Saisons,"A Belmond Hotel, Oxfordshire",,Oxford,Wielka Brytania,GB
20491,"The Scholar Edinburgh, Edynbyrg, Szkocja, Wielka Brytania",The Scholar Edinburgh,Edynbyrg,,Szkocja,Wielka Brytania,GB
20509,"Rusacks St Andrews, St. Andrews, Szkocja, Wielka Brytania",Rusacks St Andrews,St. Andrews,,Szkocja,Wielka Brytania,GB
20511,"Rocpool Reserve Hotel, Inverness, Szkocja, Wielka Brytania",Rocpool Reserve Hotel,Inverness,,Szkocja,Wielka Brytania,GB
20515,"Nevis Bank Inn, Fort William, Szkocja, Wielka Brytania",Nevis Bank Inn,Fort William,,Szkocja,Wielka Brytania,GB
20517,"Missoni, Edynburg, Szkocja, Wielka Brytania",Missoni,Edynburg,,Szkocja,Wielka Brytania,GB
20524,"Fraser Suites Edinburgh, Edynburg, Szkocja, Wielka Brytania",Fraser Suites Edinburgh,Edynburg,,Szkocja,Wielka Brytania,GB
20525,"Culloden House Hotel, Inverness, Szkocja, Wielka Brytania",Culloden House Hotel,Inverness,,Szkocja,Wielka Brytania,GB
20526,"Carlton George Hotel, Glasgow, Szkocja, Wielka Brytania",Carlton George Hotel,Glasgow,,Szkocja,Wielka Brytania,GB
20527,"Cameron House, Alexandria, Szkocja, Wielka Brytania",Cameron House,Alexandria,,Szkocja,Wielka Brytania,GB
20530,"Apex City Quay Hotel & Spa, Dundee, Szkocja, Wielka Brytania",Apex City Quay Hotel & Spa,Dundee,,Szkocja,Wielka Brytania,GB
21395,"The Marcliffe Hotel and Spa, Szkocja, Wielka Brytania",The Marcliffe Hotel and Spa,,,Szkocja,Wielka Brytania,GB
21414,"Fairmont St Andrews, Scotland, Szkocja, Wielka Brytania",Fairmont St Andrews,Scotland,,Szkocja,Wielka Brytania,GB
22039,"Marine North Berwick, Szkocja, Wielka Brytania",Marine North Berwick,,,Szkocja,Wielka Brytania,GB
20493,"The Rubens At the Palace, Londyn, Wielka Brytnia",The Rubens At the Palace,,,Londyn,Wielka Brytnia,GB
20505,"St. Pancras Renaissance Hotel London, Londyn, WielkaBrytania",St. Pancras Renaissance Hotel London,,,Londyn,Wielka Brytnia,GB
22038,"Mekong Lotus Cruise, Wietnam",Mekong Lotus Cruise,,,,Wietnam,VN
20558,"Zannier Bai San Ho, Bai San Ho, Wietnam",Zannier Bai San Ho,,,Bai San Ho,Wietnam,VN
19521,"Victoria Can Tho Resort, Can Tho, Wietnam",Victoria Can Tho Resort,,,Can Tho,Wietnam,VN
20529,"Azerai Can Tho, Can Tho, Wietnam",Azerai Can Tho,,,Can Tho,Wietnam,VN
20488,"Victoria Chau Doc Hotel, Chau Doc, Wietnam",Victoria Chau Doc Hotel,,,Chau Doc,Wietnam,VN
20507,"Six Senses Con Dao, Con Dao, Wietnam",Six Senses Con Dao,,,Con Dao,Wietnam,VN
20602,"InterContinental Danang Sun Peninsula Resort, Da Nang, Wetnam",InterContinental Danang Sun Peninsula Resort,,,Da Nang,Wietnam,VN
20570,"TIA Wellness Resort, Danang, Wietnam",TIA Wellness Resort,,,Danang,Wietnam,VN
20609,"Fusion Maia Danang, Danang, Wietnam",Fusion Maia Danang,,,Danang,Wietnam,VN
20489,"Valentine Premium, Ha Long, Wietnam",Valentine Premium,,,Ha Long,Wietnam,VN
20567,"Victory Star Cruise, Ha Long, Wietnam",Victory Star Cruise,,,Ha Long,Wietnam,VN
20581,"Paradise Peak Cruise, Ha Long, Wietnam",Paradise Peak Cruise,,,Ha Long,Wietnam,VN
20583,"Orchid Premium Cruise, Ha Long, Wietnam",Orchid Premium Cruise,,,Ha Long,Wietnam,VN
20598,"Jasmine Ceuise, Ha Long, Wietnam",Jasmine Ceuise,,,Ha Long,Wietnam,VN
20621,"Bhaya Cruise, Ha Long, Wietnam",Bhaya Cruise,,,Ha Long,Wietnam,VN
20622,"barka Orchid Cruises, Ha Long, Wietnam",barka Orchid Cruises,,,Ha Long,Wietnam,VN
20625,"Au Co Cruise, Ha Long, Wietnam",Au Co Cruise,,,Ha Long,Wietnam,VN
20626,"Aspira Cruise, Ha Long, Wietnam",Aspira Cruise,,,Ha Long,Wietnam,VN
21419,"Capella Cruise, Ha Long Bay, Wietnam",Capella Cruise,,,Ha Long Bay,Wietnam,VN
19766,"Jasmine Cruise, Halong Bay, Wietnam",Jasmine Cruise,,,Halong Bay,Wietnam,VN
19742,"Sheraton Hanoi Hotel, Hanoi, Wietnam",Sheraton Hanoi Hotel,,,Hanoi,Wietnam,VN
20506,"Sofitel Legend Metropole Hanoi, Hanoi, Wietnam",Sofitel Legend Metropole Hanoi,,,Hanoi,Wietnam,VN
20518,"Melia Hanoi, Hanoi, Wietnam",Melia Hanoi,,,Hanoi,Wietnam,VN
20569,"Tirant Hotel, Hanoi, Wietnam",Tirant Hotel,,,Hanoi,Wietnam,VN
20600,"InterContinental Hanoi Westlake, an IHG Hotel, Hanoi, Wietnam",InterContinental Hanoi Westlake,an IHG Hotel,,Hanoi,Wietnam,VN
20601,"InterContinental Hanoi Westlake an IHG Hotel, Hanoi, Wietnam",InterContinental Hanoi Westlake an IHG Hotel,,,Hanoi,Wietnam,VN
20605,"Hotel de l'Opera Hanoi - MGallery, Hanoi, Wietnam",Hotel de l'Opera Hanoi - MGallery,,,Hanoi,Wietnam,VN
20618,"Capella Hanoi, Hanoi, Wietnam",Capella Hanoi,,,Hanoi,Wietnam,VN
21697,"Hanoi Le Chateau Hotel & Spa, Hanoi, Wietnam",Hanoi Le Chateau Hotel & Spa,,,Hanoi,Wietnam,VN
20562,"Wietnam, Ho Chi Minh",Wietnam,,,Ho Chi Minh,Wietnam,VN
20514,"Park Hyatt Saigon Hotel, Ho Chi Minh, Wietnam",Park Hyatt Saigon Hotel,,,Ho Chi Minh,Wietnam,VN
20522,"Hotel des Arts Saigon, Ho Chi Minh, Wietnam",Hotel des Arts Saigon,,,Ho Chi Minh,Wietnam,VN
20571,"The Reverie Saigon, Ho Chi Minh, Wietnam",The Reverie Saigon,,,Ho Chi Minh,Wietnam,VN
20572,"The Myst Dong Khoi, Ho Chi Minh, Wietnam",The Myst Dong Khoi,,,Ho Chi Minh,Wietnam,VN
20580,"Park Hyatt Saigon, Ho Chi Minh, Wietnam",Park Hyatt Saigon,,,Ho Chi Minh,Wietnam,VN
20584,"New World Saigon Hotel, Ho Chi Minh, Wietnam",New World Saigon Hotel,,,Ho Chi Minh,Wietnam,VN
20591,"Liberty Central Saigon Citypoint Hotel, Ho Chi Minh, Wietnam",Liberty Central Saigon Citypoint Hotel,,,Ho Chi Minh,Wietnam,VN
20592,"La Vela Saigon Hotel, Ho Chi Minh, Wietnam",La Vela Saigon Hotel,,,Ho Chi Minh,Wietnam,VN
20593,"La Siesta Premium Sai Gon, Ho Chi Minh, Wietnam",La Siesta Premium Sai Gon,,,Ho Chi Minh,Wietnam,VN
21220,"Hotel Des Arts Saigon Mgallery Collection, Ho Chi Minh, Wietnam",Hotel Des Arts Saigon Mgallery Collection,,,Ho Chi Minh,Wietnam,VN
21394,"The Reverie Saigon Hotel, Ho Chi Minh, Wietnam",The Reverie Saigon Hotel,,,Ho Chi Minh,Wietnam,VN
21408,"La Siesta Premium Saigon Central, Ho Chi Minh, Wietnam",La Siesta Premium Saigon Central,,,Ho Chi Minh,Wietnam,VN
21693,"Hotel Des Arts Saigon, Ho Chi Minh, Wietnam",Hotel Des Arts Saigon,,,Ho Chi Minh,Wietnam,VN
20561,"Wietnam, Ho Tram",Wietnam,,,Ho Tram,Wietnam,VN
20560,"Wietnam, Hoi An",Wietnam,,,Hoi An,Wietnam,VN
20521,"Hotel Royal Hoi An - MGallery, Hoi An, Wietnam",Hotel Royal Hoi An - MGallery,,,Hoi An,Wietnam,VN
20590,"Life, Hoi An, Wietnam",Life,,,Hoi An,Wietnam,VN
20610,"Four Seasons Resort The Nam Hai, Hoi An, Wietnam",Four Seasons Resort The Nam Hai,,,Hoi An,Wietnam,VN
20628,"Anantara Hoi An Resort, Hoi An, Wietnam",Anantara Hoi An Resort,,,Hoi An,Wietnam,VN
20631,"Allegro Hoi An, a Little Luxury Hotel & Spa, Hoi An, Wietnam",Allegro Hoi An,a Little Luxury Hotel & Spa,,Hoi An,Wietnam,VN
20513,"Pilgrimage Village Resort & Spa, Hue, Wietnam",Pilgrimage Village Resort & Spa,,,Hue,Wietnam,VN
20528,"Banyan Tree Lang Co Vietnam, Hue, Wietnam",Banyan Tree Lang Co Vietnam,,,Hue,Wietnam,VN
20586,"Mercure Hue Gerbera, Hue, Wietnam",Mercure Hue Gerbera,,,Hue,Wietnam,VN
20594,"La Residence, Hue, Hue, Wietnam",La Residence,Hue,,Hue,Wietnam,VN
20623,"Azerai La Residence, Hue, Hue, Wietnam",Azerai La Residence,Hue,,Hue,Wietnam,VN
22055,"Banyan Tree Lang Co Vietnam, Lang Co, Wietnam",Banyan Tree Lang Co Vietnam,,,Lang Co,Wietnam,VN
20624,"Avana Retreat,  Mai Chau, Wietnam",Avana Retreat,,,Mai Chau,Wietnam,VN
20589,"Lotus Cruises, Mekong, Wietnam",Lotus Cruises,,,Mekong,Wietnam,VN
19551,"Mia Resort Nha Trang, Nha Trang, Wietnam",Mia Resort Nha Trang,,,Nha Trang,Wietnam,VN
20596,"L'Alya Ninh Van Bay, Nha Trang, Wietnam",L'Alya Ninh Van Bay,,,Nha Trang,Wietnam,VN
20629,"Amiana Resort Nha Trang, Nha Trang, Wietnam",Amiana Resort Nha Trang,,,Nha Trang,Wietnam,VN
21205,"The Anam, Nha Trang, Wietnam",The Anam,,,Nha Trang,Wietnam,VN
20615,"Emeralda Resort Ninh Binh, Ninh Binh, Wietnam",Emeralda Resort Ninh Binh,,,Ninh Binh,Wietnam,VN
20630,"Amanoi, Ninh Thuan, Wietnam",Amanoi,,,Ninh Thuan,Wietnam,VN
19538,"Six Senses Ninh Van Bay, Ninh Van, Wietnam",Six Senses Ninh Van Bay,,,Ninh Van,Wietnam,VN
20595,"L'Anmien, Phan Thiet, Wietnam",L'Anmien,,,Phan Thiet,Wietnam,VN
20627,"Anantara Mui Ne Resort & Spa, Phan Thiet, Wietnam",Anantara Mui Ne Resort & Spa,,,Phan Thiet,Wietnam,VN
20616,"Chay Lap Farmstay, Phong Nha, Wietnam",Chay Lap Farmstay,,,Phong Nha,Wietnam,VN
20565,"Vinpearl Resort & Spa Phu Quoc, Phu Quoc, Wietnam",Vinpearl Resort & Spa Phu Quoc,,,Phu Quoc,Wietnam,VN
20599,"InterContinental Phu Quoc Long Beach Resort an IHG Hotel, Phu Quoc, Wietnam",InterContinental Phu Quoc Long Beach Resort an IHG Hotel,,,Phu Quoc,Wietnam,VN
21399,"Regent Phu Quoc, Phu Quoc, Wietnam",Regent Phu Quoc,,,Phu Quoc,Wietnam,VN
20582,"Oxalis Adventure Cave (Tu Lan Expedition), Quang Binh, Wietnam",Oxalis Adventure Cave (Tu Lan Expedition),,,Quang Binh,Wietnam,VN
20617,"Chap Lay Farmstay, Quang Binh, Wietnam",Chap Lay Farmstay,,,Quang Binh,Wietnam,VN
20606,"Halong Bay Cruise, rejs statkiem, Wietnam",Halong Bay Cruise,,,rejs statkiem,Wietnam,VN
20607,"Ha Long Bay Cruise, rejs statkiem, Wietnam",Ha Long Bay Cruise,,,rejs statkiem,Wietnam,VN
19545,"Park Hyatt Saigon, Saigon, Wietnam",Park Hyatt Saigon,,,Saigon,Wietnam,VN
20579,"Park Hyatt Saigon, Sajgon, Wietnam",Park Hyatt Saigon,,,Sajgon,Wietnam,VN
20568,"Topas Ecolodge, Sapa, Wietnam",Topas Ecolodge,,,Sapa,Wietnam,VN
20577,"Raffles,  Siem Reap, Wietnam",Raffles,,,Siem Reap,Wietnam,VN
20759,"Wenecja, Londra Palace - dodatkowo do umowy z 07.07.2018",Londra Palace,,,Wenecja,Włochy,IT
20961,"Atlantis Bay, Sycylia Włochy",Atlantis Bay,,Sycylia,,Włochy,IT
20738,"Grand Hotel Imperiale, Toskania",Grand Hotel Imperiale,,Toskania,,Włochy,IT
22074,"Il Borro, Toskania",Il Borro,,Toskania,,Włochy,IT
20576,"Rapallo, Włochy",Rapallo,,,,Włochy,IT
20642,"Ville in Italia, Włochy",Ville in Italia,,,,Włochy,IT
20655,"Hotel Lefay Resort, Włochy",Hotel Lefay Resort,,,,Włochy,IT
20659,"Ferrari Tour, Włochy",Ferrari Tour,,,,Włochy,IT
20792,"Piemont, Włochy",Piemont,,,,Włochy,IT
20859,"Ginevra Palace Hotel Rzym, Włochy",Ginevra Palace Hotel Rzym,,,,Włochy,IT
20927,"Sardynia, Włochy",Sardynia,,,,Włochy,IT
20946,"Therasia Resort Sea and SPA Sycylia, Włochy",Therasia Resort Sea and SPA Sycylia,,,,Włochy,IT
20948,"Sycylia, Włochy",Sycylia,,,,Włochy,IT
20997,"Toskania, Włochy",Toskania,,,,Włochy,IT
21046,"The St Regis, Włochy",The St Regis,,,,Włochy,IT
22027,"The Ritz-Carlton Yacht Collection, Włochy",The Ritz-Carlton Yacht Collection,,,,Włochy,IT
20644,"Venice Simplon Orient Express, A Belmond Train, Włochy",Venice Simplon Orient Express,,,A Belmond Train,Włochy,IT
20684,"Masseria Torre Coccaro, Alupia, Włochy",Masseria Torre Coccaro,,,Alupia,Włochy,IT
20643,"Villa Vanto, Amalfi, Włochy",Villa Vanto,,,Amalfi,Włochy,IT
20645,"Santa Caterina Hotel, Amalfi, Włochy",Santa Caterina Hotel,,,Amalfi,Włochy,IT
20648,"Palazzo Avino, Amalfi, Włochy",Palazzo Avino,,,Amalfi,Włochy,IT
20661,"Caruso, A Belmond Hotel, Amalfi Coast, Amalfi, Włochy",Caruso,"A Belmond Hotel, Amalfi Coast",,Amalfi,Włochy,IT
20667,"Anantara Convento di Amalfi Grand Hotel, Amalfi, Włochy",Anantara Convento di Amalfi Grand Hotel,,,Amalfi,Włochy,IT
20826,"Hotel Caesar Augustus, Anacapri, Włochy",Hotel Caesar Augustus,,,Anacapri,Włochy,IT
20664,"Canne Bianche Lifestyle Hotel, Apulia, Włochy",Canne Bianche Lifestyle Hotel,,,Apulia,Włochy,IT
20665,"Borgo Egnazia, Apulia, Włochy",Borgo Egnazia,,,Apulia,Włochy,IT
20692,"Il Melograno, Apulia, Włochy",Il Melograno,,,Apulia,Włochy,IT
20708,"Borgobianco Resort & Spa Polignano - MGallery, Bari, Włochy",Borgobianco Resort & Spa Polignano - MGallery,,,Bari,Włochy,IT
20772,"GombitHotel, Bergamo, Włochy",GombitHotel,,,Bergamo,Włochy,IT
20679,"Varignana Palace Resort & SPA, Bolonia, Włochy",Varignana Palace Resort & SPA,,,Bolonia,Włochy,IT
20683,"NH Bologna De La Gare, Bolonia, Włochy",NH Bologna De La Gare,,,Bolonia,Włochy,IT
20697,"Hotel Corona D'oro, Bolonia, Włochy",Hotel Corona D'oro,,,Bolonia,Włochy,IT
20704,"Grand Hotel Majestic gia Baglioni, Bolonia, Włochy",Grand Hotel Majestic gia Baglioni,,,Bolonia,Włochy,IT
21413,"Grand Hotel Majestic Bologna, Bolonia, Włochy",Grand Hotel Majestic Bologna,,,Bolonia,Włochy,IT
22049,"Grand Hotel Majestic gia' Baglioni, Bolonia, Włochy",Grand Hotel Majestic gia' Baglioni,,,Bolonia,Włochy,IT
22066,"Palazzo di Varignana, Bolonia, Włochy",Palazzo di Varignana,,,Bolonia,Włochy,IT
22080,"Grand Hotel Majestic, Bolonia, Włochy",Grand Hotel Majestic,,,Bolonia,Włochy,IT
20680,"Sunny Valley Mountain Resort, Bormio, Włochy",Sunny Valley Mountain Resort,,,Bormio,Włochy,IT
20681,"Sunny Valley Kelo Mountain Lodge, Bormio, Włochy",Sunny Valley Kelo Mountain Lodge,,,Bormio,Włochy,IT
20688,"L'Albereta Relais & Châteaux, Brescia, Włochy",L'Albereta Relais & Châteaux,,,Brescia,Włochy,IT
20699,"Hermitage Hotel & Spa, Breuil-Cervinia, Włochy",Hermitage Hotel & Spa,,,Breuil-Cervinia,Włochy,IT
20709,"Borgo Egnazia, Brindisi, Włochy",Borgo Egnazia,,,Brindisi,Włochy,IT
20662,"Capri Tiberio Palace, Capri, Włochy",Capri Tiberio Palace,,,Capri,Włochy,IT
20687,"La Residenza Hotel, Capri, Włochy",La Residenza Hotel,,,Capri,Włochy,IT
20689,"Jumeirah Capri Palace, Capri, Włochy",Jumeirah Capri Palace,,,Capri,Włochy,IT
20690,"JKP lace, Capri, Włochy",JKP lace,,,Capri,Włochy,IT
20695,"Hotel Punta Tragara, Capri, Włochy",Hotel Punta Tragara,,,Capri,Włochy,IT
20696,"Hotel La Scalinatella, Capri, Włochy",Hotel La Scalinatella,,,Capri,Włochy,IT
20703,"Grand Hotel Quisisana, Capri, Włochy",Grand Hotel Quisisana,,,Capri,Włochy,IT
20957,"Hotel Caesar Augustus, Capri, Włochy",Hotel Caesar Augustus,,,Capri,Włochy,IT
22263,"Aethos Monterosa, Champoluc, Włochy",Aethos Monterosa,,,Champoluc,Włochy,IT
20975,"Hotel Le Fontanelle, Chianti, Włochy",Hotel Le Fontanelle,,,Chianti,Włochy,IT
20685,"Mandarin Oriental Lago di Como, Como, Włochy",Mandarin Oriental Lago di Como,,,Como,Włochy,IT
20691,"Il Sereno Hotel, Como, Włochy",Il Sereno Hotel,,,Como,Włochy,IT
20694,"Hotel Royal Victoria, Como, Włochy",Hotel Royal Victoria,,,Como,Włochy,IT
20698,"Hilton Lake Como, Como, Włochy",Hilton Lake Como,,,Como,Włochy,IT
20700,"Gtrand Hotel Villa Serbelloni, Como, Włochy",Gtrand Hotel Villa Serbelloni,,,Como,Włochy,IT
20701,"Grand Hotel Villa Serbelloni, Como, Włochy",Grand Hotel Villa Serbelloni,,,Como,Włochy,IT
20702,"Grand Hotel Tremezzo, Como, Włochy",Grand Hotel Tremezzo,,,Como,Włochy,IT
20718,"VISTA Palazzo Lago di Como, Como, Włochy",VISTA Palazzo Lago di Como,,,Como,Włochy,IT
20726,"Mandarin Oriental, Lago di Como, Como, Włochy",Mandarin Oriental,Lago di Como,,Como,Włochy,IT
20770,"Grand Hotel Tremmezo, Como, Włochy",Grand Hotel Tremmezo,,,Como,Włochy,IT
20800,"Grand Hotel Victoria, Como, Włochy",Grand Hotel Victoria,,,Como,Włochy,IT
20830,"Casta Diva Hotel, Como, Włochy",Casta Diva Hotel,,,Como,Włochy,IT
22062,"Villa d’Este, Como, Włochy",Villa d’Este,,,Como,Włochy,IT
22082,"Grand Hotel Imperiale Resort & SPA, Como, Włochy",Grand Hotel Imperiale Resort & SPA,,,Como,Włochy,IT
20737,"Grand Hotel Savoia Cortina d'Ampezzo, A Radisson Collection Hotel , Cortina d’Ampezzo, Włochy",Grand Hotel Savoia Cortina d'Ampezzo,A Radisson Collection Hotel,,Cortina d’Ampezzo,Włochy,IT
20743,"Cristallo, a Luxury Collection Resort & Spa, Cortina d'Ampezzo, Włochy",Cristallo,a Luxury Collection Resort & Spa,,Cortina d'Ampezzo,Włochy,IT
22075,"Hotel Cappella, Corvara, Włochy",Hotel Cappella,,,Corvara,Włochy,IT
20725,"Montana Lodge & Spa, by R Collection Hotels, Dolina Aosty, Włochy",Montana Lodge & Spa,by R Collection Hotels,,Dolina Aosty,Włochy,IT
20728,"Le Massif Courmayeur, Dolina Aosty, Włochy",Le Massif Courmayeur,,,Dolina Aosty,Włochy,IT
20745,"Au Coeur Des Neiges, Dolina Aosty, Włochy",Au Coeur Des Neiges,,,Dolina Aosty,Włochy,IT
21403,"Montana Lodge & Spa La Thuile, Dolina Aosty, Włochy",Montana Lodge & Spa La Thuile,,,Dolina Aosty,Włochy,IT
22078,"Grand Hotel Royal e Golf, dolina Aosty, Włochy",Grand Hotel Royal e Golf,,,dolina Aosty,Włochy,IT
20731,"Hotel Montchalet, Dolomity, Włochy",Hotel Montchalet,,,Dolomity,Włochy,IT
20736,"Grand Hotel Savoia Cortina d’Ampezzo, A Radisson Collection Hotel, Dolomity, Włochy",Grand Hotel Savoia Cortina d’Ampezzo,A Radisson Collection Hotel,,Dolomity,Włochy,IT
20744,"COMO Alpina Dolomites, Dolomity, Włochy",COMO Alpina Dolomites,,,Dolomity,Włochy,IT
20747,"Alpenroyal Grand Hotel, Dolomity, Włochy",Alpenroyal Grand Hotel,,,Dolomity,Włochy,IT
21409,"Kolfuschgerhof Mountain Resort, Dolomity, Włochy",Kolfuschgerhof Mountain Resort,,,Dolomity,Włochy,IT
22071,"Lefay Resort & SPA Dolomiti, Dolomity, Włochy",Lefay Resort & SPA Dolomiti,,,Dolomity,Włochy,IT
22344,"Forestis Dolomites, Dolomity, Włochy",Forestis Dolomites,,,Dolomity,Włochy,IT
20729,"L'Albereta Relais & Chateaux, Erbusco, Włochy",L'Albereta Relais & Chateaux,,,Erbusco,Włochy,IT
20741,"Emmy, Fie allo Sciliar, Włochy",Emmy,,,Fie allo Sciliar,Włochy,IT
19695,"Four Seasons Hotel Firenze, Florencja, Włochy",Four Seasons Hotel Firenze,,,Florencja,Włochy,IT
20566,"Villa Cora, Florencja, Włochy",Villa Cora,,,Florencja,Włochy,IT
20719,"Villa San Michele, A Belmond Hotel, Florence, Florencja, Włochy",Villa San Michele,"A Belmond Hotel, Florence",,Florencja,Włochy,IT
20720,"Villa Mangiacane, Florencja, Włochy",Villa Mangiacane,,,Florencja,Włochy,IT
20730,"Hotel Savoy, Florencja, Włochy",Hotel Savoy,,,Florencja,Włochy,IT
